timestamp,store_slug,flyer_key,source_path,reason
2025-12-19T03:25:59Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\59.png,no_date_found
2025-12-19T03:25:59Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\6.png,no_date_found
2025-12-19T03:26:00Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\60.png,no_date_found
2025-12-19T03:26:00Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\61.png,no_date_found
2025-12-19T03:26:01Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\62.png,no_date_found
2025-12-19T03:26:01Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\63.png,no_date_found
2025-12-19T03:26:02Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\64.png,no_date_found
2025-12-19T03:26:02Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\65.png,no_date_found
2025-12-19T03:26:02Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\66.png,no_date_found
2025-12-19T03:26:03Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\67.png,no_date_found
2025-12-19T03:26:03Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\68.png,no_date_found
2025-12-19T03:26:04Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\69.png,no_date_found
2025-12-19T03:26:04Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\7.png,no_date_found
2025-12-19T03:26:04Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\70.png,no_date_found
2025-12-19T03:26:05Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\71.png,no_date_found
